id,author_id,conversation_id,text,created_at,author_handle,total_engagement,category,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count
1362700941603049473,20710359,1362700941603049473,"“Het was vast naïef, maar ik verwachtte even dat in dit veranderende klimaat iets meer zou worden geluisterd naar degenen die al langer nadachten over de relatie tussen mens, aarde en natuur.” ⁩⁦Aldus @StevoAkkerman⁩ nav interview bij @op1npo⁩  https://t.co/wXK1CTsqK0",2021-02-19T09:49:56.000Z,PartijvdDieren,0.0016985793699814701,,16,4,67,1
1369737235290001414,223455196,1369737235290001414,"Een motie van 50PLUS over passende seniorenhuisvesting is door de Eerste Kamer aangenomen. Tegen de motie stemden alleen de Senatoren van FvD, VVD, Fractie-Otten en PVV.

https://t.co/4CZCBUAP9u",2021-03-10T19:49:40.000Z,50pluspartij,0.005462867267089916,,10,2,23,2
1362476635837054985,17289752,1362476635837054985,"Met 65 kunnen stoppen met werken is vooruitgang. Tijd voor een eerlijke oude dag voor iedereen.🍅

@RenskeLeijten @DitisDeDag #runningmatedebat

Meer weten over ons alternatief? Lees nu ons verkiezingsprogramma.👇
🍅 https://t.co/Uhc6BZ2I8t 🍅 https://t.co/idpRAOHGzc",2021-02-18T18:58:38.000Z,SPnl,0.002125993062548954,,38,30,64,1
1369562144514129920,254234597,1369562144514129920,De ongelijkheid wordt nergens zo pijnlijk duidelijk als in het bestaan van voedselbanken. Tegelijkertijd is de winstbelasting voor grote bedrijven alleen maar gedaald. Maak een eerlijke keuze: belast de winsten en maak voedselbanken overbodig. https://t.co/RIL5zvCiGs,2021-03-10T08:13:55.000Z,MarijnissenL,0.007589858129627332,,86,67,207,7
1372238031764262918,2822530175,1372238031764262918,De GRANDE FINALE met de #vrijheidskaravaan is begonnen. Wat een weergaloze reis hebben we gemaakt. Overal in Nederland komen we zulke fantastische mensen tegen. Mensen die niet meer accepteren dat ons leven op pauze staat; ons land op slot zit. #FVD https://t.co/X5hK0mTxua,2021-03-17T17:26:56.000Z,fvdemocratie,0.008078759357801302,,117,20,571,1
1365360522753941512,811509459310747648,1365360522753941512,Over drie minuten gaan we van start met LIVE BIJ1 #7! Vind ons hierrrr: https://t.co/0dgFUEeqau 🚀 https://t.co/TxhLLgEQqS,2021-02-26T17:58:10.000Z,PolitiekBIJ1,0.003127748998142899,,7,5,19,1
1366774391896424450,254234597,1366774391896424450,"In gesprek met de @tubantia uiteraard nog even Sander Schimmelpenninck uitgelegd hoe ook hij mij in huis kan halen. Ik ben al op veel plekken geweest, zelfs in het torentje 😃 

Wil je mij ook op bezoek? Neem dan even een kijkje op https://t.co/zb3wX4PJ6P! https://t.co/YQlhRXUvtP",2021-03-02T15:36:23.000Z,MarijnissenL,0.0017578690490962486,,18,8,58,1
1372193805546455041,7343682,1372193805546455041,"#Verkiezingsdag, maar je twijfelt nog?

Doe onze stemvergelijker, en check wat het verschil is tussen de #PvdA en andere partijen.

https://t.co/jZ1bD2KTjM

#IkStem  #TK2021 #Verkiezingen2021",2021-03-17T14:31:12.000Z,PvdA,0.0002598516247222836,,10,1,29,0
1370286364244250628,1336988716515155969,1370286364244250628,"Iedereen bij de politie moet er van doordrongen zijn dat racisme daar niet thuishoort. Niet wegkijken, maar hard aanpakken. Het moet echt anders. https://t.co/tJNGxk7JVj",2021-03-12T08:11:42.000Z,PloumenLilianne,0.012894089587836327,,29,10,131,3
1359537597178130441,17289752,1359537597178130441,"SP-Kamerlid @SandraBeckerman bood namens bijna 200 gedupeerde Groningers een zwartboek aan in de Tweede Kamer.

Na jaren van beloftes uit Den Haag is er voor tienduizenden Groningers nog steeds geen oplossing. Een crisisaanpak is hard nodig. 

👉 https://t.co/bvyu6rTig4 https://t.co/G6HiwWJlJH",2021-02-10T16:19:56.000Z,SPnl,0.002014098690835851,,45,10,66,5
1358830850696245254,118084079,1358830850696245254,Vandaag in @refdag 👇#BBB #17maart2021 #TK2021 ✅✏️ https://t.co/gYOK9kUePq,2021-02-08T17:31:35.000Z,lientje1967,0.00039871525085834533,,2,1,15,0
1360512298893398017,920164010342912000,1360512298893398017,"Van sporten krijg je energie. Het is gezond voor je lijf, maar ook voor je hoofd. 

Juist in deze tijd is het belangrijk dat we blijven bewegen. Ik daag iedereen uit om net als @erbenwennemars en ik de komende tijd vaker te sporten.

👏 https://t.co/NiWvOvm4Kh 
#NuDoorpakken #CDA https://t.co/H90RZvktuu",2021-02-13T08:53:03.000Z,WBHoekstra,0.0182823609073468,,96,171,474,69
1370303628553125888,139400870,1370303628553125888,"Het is tijd voor Plan B, omdat er geen planeet B is! 🌎🌍🌏

Radio-interview met @BNR over ons verkiezingsprogramma.

#PlanB https://t.co/SsBwccb90V",2021-03-12T09:20:18.000Z,estherouwehand,0.006325319263744829,,42,5,156,8
1368134546160558081,17883318,1368134546160558081,"Vandaag komen onze campaigners in actie. 💪 Op een duurzame manier trekken ze door heel Nederland, waarbij ze lokale voorbeelden van duurzame initiatieven doorgeven aan elkaar en uiteindelijk overdragen aan @Pieter_Grinwis en @carladikfaber. #RegioRace #GeefDeAardeDoor https://t.co/p3NCjg9NWu",2021-03-06T09:41:09.000Z,christenunie,0.003935237238587812,,45,6,82,7
1365750010860761089,1116624945000280072,1365750010860761089,Wat wil #BBB doen voor het platteland? Luister hier 👇 https://t.co/M6nQtEOO65 #17maart2021 #gezondverstand,2021-02-27T19:45:51.000Z,BoerBurgerB,0.0009712928987696956,,3,1,5,0
1360536716663271426,1247853156542877696,1360536716663271426,"Ik bel Het Kind om te vragen wat dat gele lampje op dashboard betekent. “Motorstoring. Hoezo ga jij de weg op? Zitten je winterbanden er wel op? Waar moet je heen? 100 km verderop? Blijf thuis, ik kom je nu halen!” ☺️

#JeKrijgtErZoveelVoorTerug
#VerkiezingsfestivalBIJ1",2021-02-13T10:30:05.000Z,SylvanaBIJ1,0.0043925785091457415,,1,4,62,0
1360940439428362249,118084079,1360940439428362249,"Interessante analyse @Boerderij_nl: CDA‘er die alternatief wil, komt uit bij #BBB (90%). Voorkeuren in Kieswijzer https://t.co/A4oGEzm2UC bij @JuisteAntwoord meest gelijk aan @VVD. VVD meest gelijk met @cdavandaag. #BBB @BoerBurgerB meeste standpunten gelijk aan CDA, FvD en SGP",2021-02-14T13:14:20.000Z,lientje1967,0.00028796101450880495,,1,2,10,0
1363602045035573248,11836402,1363602045035573248,"'Het is tijd voor progressieve politiek en dat krijg je alleen voor elkaar als we samenwerken. Deze verkiezingen benadruk ik onze overeenkomsten. Om Nederland te veranderen heb je ons allemaal nodig.'

@JesseKlaver @Op1NPO over progressieve samenwerking:
https://t.co/HVpWDq7csZ",2021-02-21T21:30:36.000Z,groenlinks,0.0007194897909288403,,15,18,68,2
1357242379602976769,17422867,1357242379602976769,"Lokale energiecoöperaties hebben een sleutelrol in de omslag naar duurzame energie.

Bij een lokale energiecoöperatie worden mensen namelijk zelf eigenaar van lokaal opgewekte energie en beslissen ze zelf mee. En dat zorgt voor meer duurzame energie! 💚

https://t.co/9ONPAHIumU",2021-02-04T08:19:34.000Z,jesseklaver,0.0003881330096539265,,14,33,55,8
1363471127528488961,367703310,1363471127528488961,Onderweg naar Tholen...,2021-02-21T12:50:23.000Z,thierrybaudet,0.003474776067778012,,82,64,719,9
1367194610360082435,118666416,1367194610360082435,"Vanmiddag was ik met @ajflach in jeugddorp de Glind, in de gemeente Barneveld. Meer dan 120 uithuisgeplaatste kinderen vinden hier een veilig thuis in gezinshuizen verspreid over het dorp. Ik ben onder de indruk van de toewijding van alle mensen die een rol hebben in het dorp. https://t.co/n0B1jH9yBL",2021-03-03T19:26:11.000Z,keesvdstaaij,0.0017725224710106809,,16,19,114,6
1361762308846997513,254234597,1361762308846997513,Het eerste dat ik zou willen aanpakken is armoede onder kinderen. In een rijk land als Nederland is het een schande dat er kinderen met honger naar school gaan. Wil jij dat ook aanpakken? Stem dan straks SP! https://t.co/Xw0MGMys3G,2021-02-16T19:40:09.000Z,MarijnissenL,0.004363651404227158,,41,30,135,5
1370087544549994499,50241691,1370087544549994499,Ik lees allerlei bedreging en haat in de richting van @AmsterdamLale. Dat is onacceptabel. Stop daarmee. Iedereen heeft het recht op een eigen leven en geef elkaar de ruimte.,2021-03-11T19:01:40.000Z,F_azarkan,0.04012112036336109,,37,94,428,24
1370760562515316736,28076891,1370760562515316736,"Benieuwd wat D66 de afgelopen tijd allemaal voor elkaar heeft gebokst? 🥊

Bekijk hier de lijst met onze resultaten!
https://t.co/ObFAVgA4Qe
#stemD66",2021-03-13T15:36:00.000Z,D66,0.0009575367483920389,,18,128,50,9
1365970145794011136,50241691,1365970145794011136,"Ik zeg tegen iedereen die mij terecht bekritiseerd heeft: Ik heb er spijt van. Temeer omdat de Partij van de Arbeid in Rutte II haar hele erfenis verraden heeft op meer dan gruwelijke manier""

Maarten van Rossem heeft spijt van rol als lijstduwer PvdA https://t.co/csVPj4tn4P",2021-02-28T10:20:35.000Z,F_azarkan,0.003647374578487372,,6,21,24,2
1365353250267025410,7343682,1365353250267025410,"Morgen gaan @PloumenLilianne en @khadijaArib in gesprek over een #EerlijkeToekomst, doe ook mee.

👉 https://t.co/Di1gJcA1Tq https://t.co/Bo11DWq6le",2021-02-26T17:29:16.000Z,PvdA,0.0006821105148959944,,21,2,81,1
1367076559178326018,41778159,1367076559178326018,"100% eens! 

Accepteer het ondemocratische gedrag van @markrutte en de #VVD niet en stem massaal #PVV!

@telegraaf #StemPVV #Wilders https://t.co/aLmKzggcng",2021-03-03T11:37:05.000Z,geertwilderspvv,0.0030416307901239754,,438,117,2043,9
1364128962239225857,223455196,1364128962239225857,Kijktip: Liane den Haan drinkt zo een kopje koffie (of thee) mee bij Koffietijd op RTL4. Ze heeft voor de gezelligheid haar hond Doris meegenomen. Om 10.00 uur. ☕️🫖 https://t.co/8uXh45ntc9,2021-02-23T08:24:23.000Z,50pluspartij,0.005315222205817215,,12,4,19,1
1367756376366182404,17422867,1367756376366182404,"Dit kabinet moet een klimaatkabinet worden waarin we duidelijk keuzes maken voor het klimaat.

Dat betekent ook dat het taboe van een stevige CO2-belasting voor vervuilende bedrijven er af moet. De vervuiler moet meer gaan betalen.

#MeerKlimaat
#MeerGroenLinks",2021-03-05T08:38:26.000Z,jesseklaver,0.001189098402303393,,31,123,176,7
1365342360373235715,7343682,1365342360373235715,"“Het gaat al mis als de heer Hoekstra zegt dat 'de woningmarkt' moet veranderen. Wonen is geen markt. Geen verdienmodel. Maar een recht.”

@PloumenLilianne bij het @NOSRadio1 #verkiezingsdebat #radio1debat 👇 https://t.co/qnwQZ8v5Dl",2021-02-26T16:46:00.000Z,PvdA,0.002163264775813011,,63,32,227,11
1357431686162702336,41778159,1357431686162702336,"Morgen zal de Kiesraad de kandidatenlijsten voor de Tweede Kamerverkiezingen officieel vaststellen. 

Ook de #PVV lijst. Met 50 kanjers!

En hier de top 4: 
#Wilders #Agema #Markuszower #DeJong #StemPVV https://t.co/rLWIvvl4ev",2021-02-04T20:51:48.000Z,geertwilderspvv,0.0014315615571469573,,204,97,915,11
1364182047099658242,367703310,1364182047099658242,Nu even een visje eten op Urk! #vrijheidskaravaan,2021-02-23T11:55:19.000Z,thierrybaudet,0.007903724053481337,,175,159,1624,30
1371942408179568648,1336988716515155969,1371942408179568648,"Zorg is een recht, geen markt. 

We moeten niet betalen per bezoek aan de dokter of de wijkzorg, zoals VVD, CDA en D66 willen. Het is tijd voor een socialere regering, die het eigen risico en de zorgpremie halveert en zorgmedewerkers beter waardeert. #NederlandKiest #NOSdebat https://t.co/lBCwc3ufka",2021-03-16T21:52:14.000Z,PloumenLilianne,0.020198255943951703,,51,10,209,1
1371130852483215360,23770198,1371130852483215360,Stem net als Mart de Kruif op het CDA! #IkStemCDA #NuDoorpakken https://t.co/FEDgqfIvUj,2021-03-14T16:07:24.000Z,cdavandaag,0.0022274174843068314,,29,14,74,4
1364201629843681283,41778159,1364201629843681283,"Redactieoverleg met PVV-collega’s en ⁦@IngeLengton⁩ vd Telegraaf over de drie pagina’s die de PVV mag vullen in hun verkiezingskrant binnenkort.

Inclusief mooi interview met de 3 PVV Toppers ⁦@FleurAgemaPVV⁩ ⁦@lilianhelderpvv⁩ ⁦@VickyMaeijer⁩. 

#StemPVV https://t.co/PGRpJpHmdr",2021-02-23T13:13:08.000Z,geertwilderspvv,0.0009438739199118895,,148,37,620,4
1358122893117452288,811509459310747648,1358122893117452288,"Vorige keer waren we nog lang niet uitgepraat. Daarom #DoofInNederland Deel 2. Ben je erbij?

Met kandidaten @JeanetteChedda en @nihalesmaaltmis en dove activisten @enikheetlisa en Nimo Hersi.

👉🏿 https://t.co/o8Qyle9CBP

#SpreekJeUitBekenKleur 
#KomBIJ1 https://t.co/ui4GlHQM7W",2021-02-06T18:38:25.000Z,PolitiekBIJ1,0.00488710780959828,,16,4,30,0
1361992942324486146,966790780869316608,1361992942324486146,"""Ontwikkelingssamenwerking is geen 'pinautomaat'. We moeten verder kijken dan de neus lang is en niet mee doen met populistische larie die oplossingen in de weg staat. Niet alles is een kostenpost."" zegt @ngundogan77  in haar blog.
https://t.co/oLA7z3MTpP",2021-02-17T10:56:36.000Z,VoltNederland,0.004970248512425621,,12,1,57,1
1366092805278371840,28076891,1366092805278371840,"Straks het #RTLdebat met onze @SigridKaag. #HupKaag

🕘 21.15 uur 
📺 RTL4 https://t.co/eFwf0uzF2t",2021-02-28T18:28:00.000Z,D66,0.0016721861264602435,,52,81,197,28
1362323305118760966,367703310,1362323305118760966,"De welbekende corona-aanpak van #FVD, deze keer in het gewaad van Herstel-nl. Heel mooi, die support van Bas Jacobs, Barbara Baarsma, Coen Teulings enz.! https://t.co/tDBm4oiiys",2021-02-18T08:49:21.000Z,thierrybaudet,0.0025206041498526998,,103,65,443,23
1367800563476357123,1336988716515155969,1367800563476357123,"Vanavond om 18:30 uur ga ik in gesprek met @saskianoort. Live op Instagram. Ben jij er ook bij?

👉 https://t.co/3A75KU2WtS https://t.co/DkNibKfK3f",2021-03-05T11:34:01.000Z,PloumenLilianne,0.006111649400014907,,8,7,66,1
1363194534436474882,17289752,1363194534436474882,"SP Journaal! 📺

Je ziet ze overal: onze kandidaten voor de verkiezingen. Wij hebben de mooiste momenten op een rijtje gezet.

Bekijk het hier! 👇
https://t.co/Vzbzuyoe38 https://t.co/YVYIDHbmOc",2021-02-20T18:31:18.000Z,SPnl,0.0007512907815022618,,18,9,20,0
1371387156690796547,7343682,1371387156690796547,"“Als de huidige coalitie een meerderheid haalt, bent u slechter af. Maar er is een alternatief. Als u wilt voorkomen dat D66 rechts wederom aan een meerderheid helpt, moet u PvdA stemmen.” 

@PloumenLilianne over de keuze die voor ons ligt deze verkiezingen. https://t.co/9NjAKI9LQ8",2021-03-15T09:05:51.000Z,PvdA,0.0010588953707433056,,47,11,105,0
1360295158026293255,142575646,1360295158026293255,"Kijk NU mee met #StudioSGP over de EU, euro en de schaduwzijde van seksualiteit: prostitutie, maar ook over de mooie kant: huwelijkstrouw. Kijk mee via: https://t.co/L2ddC2pG1x! 

Te gast zijn @keesvdstaaij, @KeesVee en @Tanjablok en we maken een live-verbinding met @hjaruissen. https://t.co/8odN0ERuj8",2021-02-12T18:30:13.000Z,SGPnieuws,0.0006892590465249856,,2,1,8,1
1368146675609571330,28076891,1368146675609571330,"Weg met het ingewikkelde toeslagenstelsel. We maken het eerlijker en makkelijker. 

Het CDA wil het verouderde toeslagenstelsel juist houden. Check onze partijdige kieswijzer voor meer verschillen. 👇
https://t.co/8OtqvqxP7F",2021-03-06T10:29:21.000Z,D66,0.00048577474064766854,,16,25,59,4
1362682211804282882,367703310,1362682211804282882,Onderweg naar Haarlem... #vrijheidskaravaan,2021-02-19T08:35:31.000Z,thierrybaudet,0.00361392613914212,,95,57,752,5
1365738474209484806,28076891,1365738474209484806,"Meer van hetzelfde is niet genoeg. Het kan vrijer, gelijker en rechtvaardiger.

We kunnen sterker uit de crisis komen. Nu investeren in het onderwijs. Echte keuzes maken voor het klimaat. En heel veel woningen bouwen. Dát is D66. 

Doe mee 👉 https://t.co/MtwhYFN83S https://t.co/6mffkTMiar",2021-02-27T19:00:01.000Z,D66,0.0009108276387143785,,26,104,49,16
1370497619970162690,254234597,1370497619970162690,"Terwijl een betaalbaar huis nauwelijks te vinden is profiteren beleggers van de schaarste.

Dit moet stoppen. Daarom moet er een zelfbewoningsplicht komen. Een huis is om in te wonen, niet om winst op te maken.

https://t.co/MOjgGj4TZt",2021-03-12T22:11:09.000Z,MarijnissenL,0.010133598047731314,,108,39,334,9
1367268457964797955,118084079,1367268457964797955,Landbouw volgens @Groenlinks. Bessen plukken in het voedselbos. Kies op #17maart2021 voor #gezondverstand. Op 18 maart is het te laat. #BBB @BoerBurgerB https://t.co/jLNssNzkO7,2021-03-04T00:19:37.000Z,lientje1967,0.0011518440580352198,,7,1,43,1
1357668844781916160,7599192,1357668844781916160,"Een vechtscheiding is al erg genoeg.

En kinderen mogen daar nooit de dupe van worden.
https://t.co/0EGKKOsX2w",2021-02-05T12:34:11.000Z,VVD,0.00021215105154870267,,4,28,15,6
1361766436306313220,1247853156542877696,1361766436306313220,"Ik ben blij dat jullie het allemaal zeggen want als ik het zeg, heb je straks zomaar ophef. 

#neutralefelicitaties
#neutralepolitie",2021-02-16T19:56:33.000Z,SylvanaBIJ1,0.015603487838458009,,10,13,214,1
1369682264620171270,119136331,1369682264620171270,De demissionaire coalitiefracties: steun voor de vaste lasten van ondernemers moet naar 100 procent. https://t.co/GlHj19ACdg,2021-03-10T16:11:14.000Z,gertjansegers,0.000456372540415299,,6,14,6,0
1368469285765529600,966790780869316608,1368469285765529600,"Een deel van je studie in het buitenland volgen via het Erasmus+ programma? Volt wil dat ook MBO’ers en HBO’ers dat recht krijgen. Daarom willen wij ons inzetten voor subsidie. Keuzevrijheid, ook voor mbo’ers! #StemVolt https://t.co/YqHXttPZY6",2021-03-07T07:51:17.000Z,VoltNederland,0.016030801540077005,,29,9,185,6
1364589494184386569,41778159,1364589494184386569,"Ik roep premier Rutte nogmaals op om contact op te nemen met de Russische president Poetin. 

Om hem te bewegen het succesvolle Russische vaccin Sputnik V te krijgen of hier snel te kunnen produceren. 

#Coronadebat #Vaccin #SputnikV https://t.co/kwLGJOtuup",2021-02-24T14:54:22.000Z,geertwilderspvv,0.001332390626130257,,181,124,827,10
1368259767119065089,367703310,1368259767119065089,Morgen: Helmond (11 uur) en Eindhoven (15 uur)! #FVD #VRIJHEIDSKARAVAAN https://t.co/Ha8Zg1uZlm https://t.co/qcjp51940t,2021-03-06T17:58:44.000Z,thierrybaudet,0.003073228718984443,,148,37,580,8
1372241247658737665,17289752,1372241247658737665,"Stem vandaag SP.🍅

Vandaag gingen onze vrijwilligers voor de laatste keer op pad. Wat een energie en wat een campagne! SP'ers, bedankt. 🤩

#stemSP https://t.co/oddmkYsNp0",2021-03-17T17:39:43.000Z,SPnl,0.0017103853961860005,,17,7,82,1
1363440367975161857,1247853156542877696,1363440367975161857,"De docu over Rick Brink (Minister van Gehandicaptenzaken, nu op NPO1) is lesmateriaal over tokenism, oude politiek, en hoe je als mens met een beperking eeuwig dankbaar moet zijn voor de ‘liefdadigheid’ van able bodied mensen. Veelzeggend over @cdavandaag ook.",2021-02-21T10:48:09.000Z,SylvanaBIJ1,0.004064774142791582,,6,4,52,0
1364914191795109896,367703310,1364914191795109896,Onderweg naar Deventer... #vrijheidskaravaan #FVD,2021-02-25T12:24:36.000Z,thierrybaudet,0.0036497075860643193,,105,74,719,20
1370297680337993728,223455196,1370297680337993728,Gisteren hebben 12 politieke partijen het stemakkoord van Controle Alt Delete getekend. Daarin is afgesproken dat zij zich tijdens én na de formatie ervoor inspannen dat overheidsinstanties etniciteit niet langer gebruiken om fraude te bestrijden. https://t.co/BtZGXW4zQo,2021-03-12T08:56:40.000Z,50pluspartij,0.0022146759190905065,,2,1,12,0
1359472713379827712,17289752,1359472713379827712,"Tienduizenden Groningers wachten nog steeds in een kapot huis. Al jaren doet het kabinet onvoldoende. Daarom willen wij een speciale crisisaanpak zodat de gedupeerden zo snel mogelijk worden geholpen.

#StrijdVoorGroningen @HartvNL @SandraBeckerman https://t.co/XDntEYEfKv",2021-02-10T12:02:07.000Z,SPnl,0.0007672756917469908,,17,3,28,0
1364553230806573057,223455196,1364553230806573057,"Uit het Coronaprik Meldpunt van 50PLUS blijkt dat er enorm veel onduidelijkheid is over het vaccinatieschema. “De onzekerheid over wanneer mensen geprikt gaan worden is heel vervelend”, vindt Kamerlid @LeonieSazias, die vroeg om veel meer duidelijkheid.
https://t.co/wfJlPwq9e8",2021-02-24T12:30:17.000Z,50pluspartij,0.003691126531817511,,7,4,14,0
1371923885071949829,17289752,1371923885071949829,"Techreuzen als Amazon en Facebook moeten ook in Nederland eerlijk belasting betalen. 

Wij zijn voor. ✅
D66 wacht op Brussel ❌

Tijd voor een eerlijke economie. #NederlandKiest #SlotDebat #StemSP🍅 @MarijnissenL https://t.co/UwRYucoTdS",2021-03-16T20:38:37.000Z,SPnl,0.0025096309084224494,,44,9,104,0
1367794518578302987,966790780869316608,1367794518578302987,"Vanmiddag om 17:00 is er weer een kans om al je vragen te stellen. Kandidaten @sylviavanlaar en @FEigenhuis vertellen je alles wat je wil weten over Volt.

Dus heb jij een brandende vraag over ons verkiezingsprogramma bijvoorbeeld?  

Ga naar https://t.co/JVBIS4imNe en praat mee! https://t.co/53hWcz7Bk5",2021-03-05T11:10:00.000Z,VoltNederland,0.00392019600980049,,10,6,37,3
1360617601408393216,23770198,1360617601408393216,"Het leek alsof heel Nederland vandaag op de ijzers stond! 
Sport inspiratie nodig? Een klein overzicht van de sportactiviteiten staat op onze website. 
👏 https://t.co/bUjFKVa8AH  
#NuDoorpakken #SamenSterkerDoorSport https://t.co/1nQ4FJf0Hc",2021-02-13T15:51:29.000Z,cdavandaag,0.0009020120390994606,,9,6,31,3
1371913621173903368,28076891,1371913621173903368,"Grote keuzes voor het klimaat zijn nú nodig. Stem daarom voor nieuw leiderschap.

🏭 Vervuiling wordt duur, schone keuzes makkelijk en goedkoop.
🏭 Kolencentrales sluiten voor 2030.
🏭 Stoppen met alle subsidies voor de fossiele industrie.
#NOSdebat #stemD66 #nederlandkiest https://t.co/SC68MtnFRP",2021-03-16T19:57:50.000Z,D66,0.0005278129393575629,,13,41,59,0
1366144290162958339,28076891,1366144290162958339,"Wij willen eerlijker en groener uit de crisis komen. We vinden het redelijk dat de mensen met de grootste vermogens en de grootste vervuilers hun steentje bijdragen. 
-@SigridKaag #RTLdebat https://t.co/pNWbaqMmyz",2021-02-28T21:52:35.000Z,D66,0.00026157101419489845,,6,8,42,0
1364466855101009921,20710359,1364466855101009921,"250 redenen om #PvdD te stemmen 💚 - nr. 172. #PlanB #TK2021

Het aantal dieren in de veehouderij krimpt met tenminste 75%. Landbouwgronden die hierdoor vrijkomen worden teruggegeven aan de natuur en er ontstaat ruimte voor het bouwen van woningen.
🌳🌳🌳🏘️🌳🌳🌳🌳🏘️🌳🌳🌳 https://t.co/FedYDRsLbJ",2021-02-24T06:47:03.000Z,PartijvdDieren,0.004651791229153799,,37,15,186,3
1369188193439002624,223455196,1369188193439002624,"Nu bij het @NOSRadio1 Journaal: lijsttrekker @LianedenHaan.
  
Luister mee op @NPORadio1 of via https://t.co/TbruXqRrQQ https://t.co/F6QMqhtJ3k",2021-03-09T07:27:58.000Z,50pluspartij,0.0022146759190905065,,3,2,8,2
1365626987029680135,11836402,1365626987029680135,"Vandaag lekker de natuur in? Mooi! We hebben de natuur hard nodig. Om even te ontspannen. Om frisse lucht in te ademen. En we hebben er veel meer van nodig, vind je ook niet? 

Teken en deel onze petitie: https://t.co/bEJPIqRamq

#MeerNatuur 💚 https://t.co/mYa6wnZRC3",2021-02-27T11:37:00.000Z,groenlinks,0.001445964919633689,,37,77,76,17
1359147858520379396,223455196,1359147858520379396,"WIE IS ÚW ZORG VALENTIJN?💜Welke zorgmedewerker verdient een Valentijnsgroet? Zet 't hieronder. Gunt u uw favoriete zorgmedewerker een Valentijnsbloemetje💐, ga dan naar onze website en nomineer hem of haar!
Klik hier: https://t.co/oIan507hyW https://t.co/wBDr4E8ER0",2021-02-09T14:31:15.000Z,50pluspartij,0.004576996899453714,,13,2,14,2
1370091993578213377,367703310,1370091993578213377,Steeds meer mensen sluiten zich bij ons aan! Op 17 maart pakken we ons leven terug! Onze vrijheid! Onze democratie! #FVD https://t.co/abzMd2Uu2t via @telegraaf,2021-03-11T19:19:21.000Z,thierrybaudet,0.011211520035622419,,429,214,2143,34
1370699211004641281,20710359,1370699211004641281,"Sigmund is eruit. 💚
#TK2021 https://t.co/kwGvopd6iY",2021-03-13T11:32:12.000Z,PartijvdDieren,0.00858940704138357,,69,11,361,4
1367490162045952004,1116624945000280072,1367490162045952004,"Onze @FemkeMarijeW staat klaar om namens #BBB deel te nemen aan het #GroeneVerkiezingsdebat #groendebat van @museumnaturalis. Over biodiversiteit, klimaat, natuur en landbouw. Kijk hier vanaf 16.00 uur live mee: https://t.co/LpeTVu5ulE",2021-03-04T15:00:36.000Z,BoerBurgerB,0.002913878696309087,,5,4,17,1
1370818006750789633,41778159,1370818006750789633,"De PVV steunt onze boeren!
Het CDA jaagt ze weg.

#debatzuiden #debatvanhetzuiden #StemPVV #PVV #Wilders https://t.co/dlPCOXtVsw",2021-03-13T19:24:16.000Z,geertwilderspvv,0.001352224812333597,,231,32,884,12
1358097878821011457,118084079,1358097878821011457,"“Lekker de kaarsjes aan Lien.” Ik hoor het Jan 💖🙏 nog zo zeggen. En nu zeg ik het in mijn hoofd als ik de kaarsjes aandoe. Lieve mensen, koester de kleine dingen, want die ga je het grootst missen! https://t.co/jODZDtxFn9",2021-02-06T16:59:01.000Z,lientje1967,0.005116845719348765,,2,19,209,1
1371347933904437250,28076891,1371347933904437250,"De stembureaus zijn geopend! Het komt er nu op aan. Maak D66 groot!

We willen investeren in het onderwijs, actie voor het klimaat en bouwen, bouwen, bouwen. Vandaag en morgen stemmen vooral risicogroepen. Doe dat! 

Stem voor nieuw leiderschap.
#stemD66 https://t.co/i9p0B8us6C",2021-03-15T06:30:00.000Z,D66,0.0014012732903298131,,43,100,148,9
1366816069013405700,811509459310747648,1366816069013405700,"Onze nummer 3 @RebekkaTimmer is straks aanwezig bij de Live Jongeren Kieswijzer om onze standpunten toe te lichten!

Hier te volgen:
https://t.co/oMxfEx8PyE https://t.co/XjcMfr3Gnk",2021-03-02T18:21:59.000Z,PolitiekBIJ1,0.005180334278174176,,13,2,37,1
1367090653000253442,254234597,1367090653000253442,"De dakloosheid is onder de kabinetten Rutte verdubbeld. Mensen leven in armoede en kunnen hun huur niet meer betalen. 

Het gevolg van keer op keer dezelfde keuzes: niet voor mensen maar voor de markt. Hoog tijd voor meer SP dus. https://t.co/lBe8MURJ0C",2021-03-03T12:33:05.000Z,MarijnissenL,0.006390371013773421,,62,46,194,7
1366856336810598401,7599192,1366856336810598401,"Leer onze kandidaten kennen! 

✅ #6 Bas van 't Wout.
✅ Hoeven.
✅ Alleen samen maken we dit land beter.

👉 https://t.co/qGGpgFwkB1

#samensterkerverder https://t.co/5Zh4OZ68CS",2021-03-02T21:02:00.000Z,VVD,0.0004162964030389637,,6,49,46,3
1368282173145505798,2822530175,1368282173145505798,Gamen met @thierrybaudet gaat vandaag helaas niet door. Dat gaan we zo snel mogelijk proberen in te halen! #FVD,2021-03-06T19:27:46.000Z,fvdemocratie,0.004614806121169996,,33,22,344,6
